substitution_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
S-4284,M-2006-03,T-55,P-88899,68',68,0,second half,0,1
S-4285,M-2006-03,T-55,P-42228,82',82,0,second half,1,0
S-4286,M-2006-03,T-55,P-00429,82',82,0,second half,0,1
S-4287,M-2006-03,T-28,P-37933,83',83,0,second half,1,0
S-4288,M-2006-03,T-28,P-61216,83',83,0,second half,0,1
S-4289,M-2006-04,T-78,P-56282,52',52,0,second half,1,0
S-4290,M-2006-04,T-78,P-78050,52',52,0,second half,0,1
S-4291,M-2006-04,T-74,P-85432,62',62,0,second half,1,0
S-4292,M-2006-04,T-74,P-45212,62',62,0,second half,0,1
S-4293,M-2006-04,T-78,P-22492,66',66,0,second half,1,0
S-4294,M-2006-04,T-78,P-77687,66',66,0,second half,0,1
S-4295,M-2006-04,T-74,P-65907,78',78,0,second half,1,0
S-4296,M-2006-04,T-74,P-05583,78',78,0,second half,1,0
S-4297,M-2006-04,T-74,P-20557,78',78,0,second half,0,1
S-4298,M-2006-04,T-74,P-73608,78',78,0,second half,0,1
S-4299,M-2006-05,T-42,P-67250,55',55,0,second half,1,0
S-4300,M-2006-05,T-42,P-93241,55',55,0,second half,0,1
S-4301,M-2006-05,T-42,P-48722,62',62,0,second half,1,0
S-4302,M-2006-05,T-42,P-64184,62',62,0,second half,0,1
S-4303,M-2006-05,T-03,P-19888,64',64,0,second half,1,0
S-4304,M-2006-05,T-03,P-27419,64',64,0,second half,0,1
S-4305,M-2006-05,T-03,P-38901,75',75,0,second half,1,0
S-4306,M-2006-05,T-03,P-48161,75',75,0,second half,0,1
S-4307,M-2006-05,T-42,P-98071,77',77,0,second half,1,0
S-4308,M-2006-05,T-42,P-14175,77',77,0,second half,0,1
S-4309,M-2006-05,T-03,P-85199,90'+3',90,3,"second half, stoppage time",1,0
S-4310,M-2006-05,T-03,P-25906,90'+3',90,3,"second half, stoppage time",0,1
S-4311,M-2006-06,T-67,P-64659,43',43,0,first half,1,0
S-4312,M-2006-06,T-67,P-50012,43',43,0,first half,0,1
S-4313,M-2006-06,T-67,P-48250,46',46,0,second half,1,0
S-4314,M-2006-06,T-67,P-18094,46',46,0,second half,0,1
S-4315,M-2006-06,T-48,P-69700,60',60,0,second half,1,0
S-4316,M-2006-06,T-48,P-18113,60',60,0,second half,0,1
S-4317,M-2006-06,T-67,P-37893,67',67,0,second half,1,0
S-4318,M-2006-06,T-67,P-87039,67',67,0,second half,0,1
S-4319,M-2006-06,T-48,P-03013,69',69,0,second half,1,0
S-4320,M-2006-06,T-48,P-33312,69',69,0,second half,0,1
S-4321,M-2006-06,T-48,P-40197,86',86,0,second half,1,0
S-4322,M-2006-06,T-48,P-46895,86',86,0,second half,0,1
S-4323,M-2006-07,T-46,P-89297,46',46,0,second half,1,0
S-4324,M-2006-07,T-46,P-73255,46',46,0,second half,1,0
S-4325,M-2006-07,T-46,P-30651,46',46,0,second half,0,1
S-4326,M-2006-07,T-46,P-17445,46',46,0,second half,0,1
S-4327,M-2006-07,T-46,P-81643,52',52,0,second half,1,0
S-4328,M-2006-07,T-46,P-89438,52',52,0,second half,0,1
S-4329,M-2006-07,T-38,P-16416,62',62,0,second half,1,0
S-4330,M-2006-07,T-38,P-16154,62',62,0,second half,0,1
S-4331,M-2006-07,T-38,P-56844,81',81,0,second half,1,0
S-4332,M-2006-07,T-38,P-13809,81',81,0,second half,0,1
S-4333,M-2006-08,T-02,P-07482,60',60,0,second half,1,0
S-4334,M-2006-08,T-58,P-70442,60',60,0,second half,1,0
S-4335,M-2006-08,T-02,P-86226,60',60,0,second half,0,1
S-4336,M-2006-08,T-58,P-80908,60',60,0,second half,0,1
S-4337,M-2006-08,T-02,P-95366,70',70,0,second half,1,0
S-4338,M-2006-08,T-02,P-13744,70',70,0,second half,0,1
S-4339,M-2006-08,T-58,P-92307,72',72,0,second half,1,0
S-4340,M-2006-08,T-58,P-17581,72',72,0,second half,0,1
S-4341,M-2006-08,T-02,P-14307,80',80,0,second half,1,0
S-4342,M-2006-08,T-02,P-45235,80',80,0,second half,0,1
S-4343,M-2006-08,T-58,P-21434,83',83,0,second half,1,0
S-4344,M-2006-08,T-58,P-83823,83',83,0,second half,0,1
S-4345,M-2006-09,T-04,P-84486,53',53,0,second half,1,0
S-4346,M-2006-09,T-04,P-44926,53',53,0,second half,0,1
S-4347,M-2006-09,T-44,P-99888,56',56,0,second half,1,0
S-4348,M-2006-09,T-44,P-65411,56',56,0,second half,0,1
S-4349,M-2006-09,T-04,P-66908,61',61,0,second half,1,0
S-4350,M-2006-09,T-04,P-06754,61',61,0,second half,0,1
S-4351,M-2006-09,T-04,P-14862,75',75,0,second half,1,0
S-4352,M-2006-09,T-04,P-59039,75',75,0,second half,0,1
S-4353,M-2006-09,T-44,P-35882,79',79,0,second half,1,0
S-4354,M-2006-09,T-44,P-04785,79',79,0,second half,0,1
S-4355,M-2006-09,T-44,P-65411,90'+1',90,1,"second half, stoppage time",1,0
S-4356,M-2006-09,T-44,P-10636,90'+1',90,1,"second half, stoppage time",0,1
S-4357,M-2006-10,T-20,P-81477,45',45,0,first half,1,0
S-4358,M-2006-10,T-20,P-36056,45',45,0,first half,0,1
S-4359,M-2006-10,T-83,P-77238,46',46,0,second half,1,0
S-4360,M-2006-10,T-83,P-58649,46',46,0,second half,1,0
S-4361,M-2006-10,T-83,P-80859,46',46,0,second half,0,1
S-4362,M-2006-10,T-83,P-88043,46',46,0,second half,0,1
S-4363,M-2006-10,T-83,P-60597,77',77,0,second half,1,0
S-4364,M-2006-10,T-83,P-78068,77',77,0,second half,0,1
S-4365,M-2006-10,T-20,P-56023,82',82,0,second half,1,0
S-4366,M-2006-10,T-20,P-30878,82',82,0,second half,0,1
S-4367,M-2006-10,T-20,P-29090,86',86,0,second half,1,0
S-4368,M-2006-10,T-20,P-65749,86',86,0,second half,0,1
S-4369,M-2006-11,T-32,P-03949,46',46,0,second half,1,0
S-4370,M-2006-11,T-32,P-52437,46',46,0,second half,0,1
S-4371,M-2006-11,T-41,P-42038,56',56,0,second half,1,0
S-4372,M-2006-11,T-41,P-22378,56',56,0,second half,0,1
S-4373,M-2006-11,T-41,P-48645,64',64,0,second half,1,0
S-4374,M-2006-11,T-41,P-38599,64',64,0,second half,0,1
S-4375,M-2006-11,T-32,P-79316,68',68,0,second half,1,0
S-4376,M-2006-11,T-32,P-70474,68',68,0,second half,0,1
S-4377,M-2006-11,T-41,P-96512,82',82,0,second half,1,0
S-4378,M-2006-11,T-41,P-83836,82',82,0,second half,0,1
S-4379,M-2006-11,T-32,P-38556,89',89,0,second half,1,0
S-4380,M-2006-11,T-32,P-98986,89',89,0,second half,0,1
S-4381,M-2006-12,T-71,P-76780,46',46,0,second half,1,0
S-4382,M-2006-12,T-71,P-26616,46',46,0,second half,0,1
S-4383,M-2006-12,T-77,P-22298,55',55,0,second half,1,0
S-4384,M-2006-12,T-77,P-98500,55',55,0,second half,0,1
S-4385,M-2006-12,T-77,P-00077,62',62,0,second half,1,0
S-4386,M-2006-12,T-77,P-58731,62',62,0,second half,0,1
S-4387,M-2006-12,T-71,P-60562,68',68,0,second half,1,0
S-4388,M-2006-12,T-71,P-51785,68',68,0,second half,0,1
S-4389,M-2006-12,T-71,P-20248,83',83,0,second half,1,0
S-4390,M-2006-12,T-71,P-56299,83',83,0,second half,0,1
S-4391,M-2006-12,T-77,P-57309,86',86,0,second half,1,0
S-4392,M-2006-12,T-77,P-43931,86',86,0,second half,0,1
S-4393,M-2006-13,T-75,P-87221,57',57,0,second half,1,0
S-4394,M-2006-13,T-75,P-35674,57',57,0,second half,0,1
S-4395,M-2006-13,T-30,P-55659,70',70,0,second half,1,0
S-4396,M-2006-13,T-30,P-48944,70',70,0,second half,0,1
S-4397,M-2006-13,T-75,P-37656,75',75,0,second half,1,0
S-4398,M-2006-13,T-75,P-25758,75',75,0,second half,0,1
S-4399,M-2006-13,T-75,P-56006,82',82,0,second half,1,0
S-4400,M-2006-13,T-75,P-63929,82',82,0,second half,0,1
S-4401,M-2006-13,T-30,P-00916,84',84,0,second half,1,0
S-4402,M-2006-13,T-30,P-51388,84',84,0,second half,0,1
S-4403,M-2006-14,T-18,P-84378,41',41,0,first half,1,0
S-4404,M-2006-14,T-18,P-92627,41',41,0,first half,0,1
S-4405,M-2006-14,T-18,P-38099,56',56,0,second half,1,0
S-4406,M-2006-14,T-18,P-13265,56',56,0,second half,0,1
S-4407,M-2006-14,T-09,P-62722,70',70,0,second half,1,0
S-4408,M-2006-14,T-09,P-13354,70',70,0,second half,0,1
S-4409,M-2006-15,T-81,P-82307,46',46,0,second half,1,0
S-4410,M-2006-15,T-81,P-47335,46',46,0,second half,1,0
S-4411,M-2006-15,T-81,P-56584,46',46,0,second half,0,1
S-4412,M-2006-15,T-81,P-58919,46',46,0,second half,0,1
S-4413,M-2006-15,T-73,P-73924,55',55,0,second half,1,0
S-4414,M-2006-15,T-73,P-49097,55',55,0,second half,1,0
S-4415,M-2006-15,T-73,P-21683,55',55,0,second half,0,1
S-4416,M-2006-15,T-73,P-24556,55',55,0,second half,0,1
S-4417,M-2006-15,T-81,P-67256,63',63,0,second half,1,0
S-4418,M-2006-15,T-81,P-56553,63',63,0,second half,0,1
S-4419,M-2006-15,T-73,P-25905,77',77,0,second half,1,0
S-4420,M-2006-15,T-73,P-81297,77',77,0,second half,0,1
S-4421,M-2006-16,T-79,P-89154,55',55,0,second half,1,0
S-4422,M-2006-16,T-79,P-69034,55',55,0,second half,0,1
S-4423,M-2006-16,T-63,P-20886,67',67,0,second half,1,0
S-4424,M-2006-16,T-63,P-69611,67',67,0,second half,0,1
S-4425,M-2006-16,T-79,P-63068,69',69,0,second half,1,0
S-4426,M-2006-16,T-79,P-41620,69',69,0,second half,0,1
S-4427,M-2006-16,T-63,P-90435,74',74,0,second half,1,0
S-4428,M-2006-16,T-63,P-21753,74',74,0,second half,0,1
S-4429,M-2006-16,T-79,P-27618,82',82,0,second half,1,0
S-4430,M-2006-16,T-63,P-87114,82',82,0,second half,1,0
S-4431,M-2006-16,T-79,P-31347,82',82,0,second half,0,1
S-4432,M-2006-16,T-63,P-88041,82',82,0,second half,0,1
S-4433,M-2006-17,T-31,P-43481,64',64,0,second half,1,0
S-4434,M-2006-17,T-31,P-24324,64',64,0,second half,0,1
S-4435,M-2006-17,T-31,P-36287,71',71,0,second half,1,0
S-4436,M-2006-17,T-31,P-55504,71',71,0,second half,0,1
S-4437,M-2006-17,T-31,P-43400,77',77,0,second half,1,0
S-4438,M-2006-17,T-57,P-49007,77',77,0,second half,1,0
S-4439,M-2006-17,T-31,P-08154,77',77,0,second half,0,1
S-4440,M-2006-17,T-57,P-97704,77',77,0,second half,0,1
S-4441,M-2006-17,T-57,P-15578,83',83,0,second half,1,0
S-4442,M-2006-17,T-57,P-02210,83',83,0,second half,0,1
S-4443,M-2006-17,T-57,P-13524,90'+1',90,1,"second half, stoppage time",1,0
S-4444,M-2006-17,T-57,P-67164,90'+1',90,1,"second half, stoppage time",0,1
S-4445,M-2006-18,T-17,P-30163,29',29,0,first half,1,0
S-4446,M-2006-18,T-17,P-55781,29',29,0,first half,0,1
S-4447,M-2006-18,T-25,P-86943,46',46,0,second half,1,0
S-4448,M-2006-18,T-25,P-03128,46',46,0,second half,0,1
S-4449,M-2006-18,T-17,P-12856,56',56,0,second half,1,0
S-4450,M-2006-18,T-17,P-13659,56',56,0,second half,0,1
S-4451,M-2006-18,T-25,P-06468,69',69,0,second half,1,0
S-4452,M-2006-18,T-25,P-72804,69',69,0,second half,0,1
S-4453,M-2006-18,T-25,P-49265,73',73,0,second half,1,0
S-4454,M-2006-18,T-25,P-54675,73',73,0,second half,0,1
S-4455,M-2006-18,T-17,P-68890,84',84,0,second half,1,0
S-4456,M-2006-18,T-17,P-01674,84',84,0,second half,0,1
S-4457,M-2006-19,T-28,P-50944,58',58,0,second half,1,0
S-4458,M-2006-19,T-28,P-51130,58',58,0,second half,1,0
S-4459,M-2006-19,T-28,P-99967,58',58,0,second half,0,1
S-4460,M-2006-19,T-28,P-64864,58',58,0,second half,0,1
S-4461,M-2006-19,T-78,P-33665,70',70,0,second half,1,0
S-4462,M-2006-19,T-78,P-78050,70',70,0,second half,0,1
S-4463,M-2006-19,T-28,P-37933,74',74,0,second half,1,0
S-4464,M-2006-19,T-28,P-86227,74',74,0,second half,0,1
S-4465,M-2006-19,T-78,P-22492,85',85,0,second half,1,0
S-4466,M-2006-19,T-78,P-03524,85',85,0,second half,0,1
S-4467,M-2006-20,T-74,P-80105,46',46,0,second half,1,0
S-4468,M-2006-20,T-74,P-45212,46',46,0,second half,0,1
S-4469,M-2006-20,T-55,P-78654,62',62,0,second half,1,0
S-4470,M-2006-20,T-55,P-35595,62',62,0,second half,0,1
S-4471,M-2006-20,T-55,P-34530,63',63,0,second half,1,0
S-4472,M-2006-20,T-55,P-99403,63',63,0,second half,0,1
S-4473,M-2006-20,T-74,P-65907,68',68,0,second half,1,0
S-4474,M-2006-20,T-74,P-20557,68',68,0,second half,0,1
S-4475,M-2006-20,T-55,P-22302,81',81,0,second half,1,0
S-4476,M-2006-20,T-55,P-44396,81',81,0,second half,0,1
S-4477,M-2006-20,T-74,P-73608,86',86,0,second half,1,0
S-4478,M-2006-20,T-74,P-79017,86',86,0,second half,0,1
S-4479,M-2006-21,T-03,P-48161,17',17,0,first half,1,0
S-4480,M-2006-21,T-03,P-66229,17',17,0,first half,0,1
S-4481,M-2006-21,T-67,P-85128,46',46,0,second half,1,0
S-4482,M-2006-21,T-67,P-41907,46',46,0,second half,0,1
S-4483,M-2006-21,T-67,P-50012,50',50,0,second half,1,0
S-4484,M-2006-21,T-67,P-87039,50',50,0,second half,0,1
S-4485,M-2006-21,T-03,P-38901,59',59,0,second half,1,0
S-4486,M-2006-21,T-03,P-29080,59',59,0,second half,0,1
S-4487,M-2006-21,T-67,P-48250,70',70,0,second half,1,0
S-4488,M-2006-21,T-67,P-25611,70',70,0,second half,0,1
S-4489,M-2006-21,T-03,P-33570,75',75,0,second half,1,0
S-4490,M-2006-21,T-03,P-14758,75',75,0,second half,0,1
S-4491,M-2006-22,T-48,P-28832,46',46,0,second half,1,0
S-4492,M-2006-22,T-48,P-46895,46',46,0,second half,0,1
S-4493,M-2006-22,T-48,P-51336,50',50,0,second half,1,0
S-4494,M-2006-22,T-48,P-68125,50',50,0,second half,0,1
S-4495,M-2006-22,T-42,P-55581,62',62,0,second half,1,0
S-4496,M-2006-22,T-42,P-64184,62',62,0,second half,1,0
S-4497,M-2006-22,T-42,P-58634,62',62,0,second half,0,1
S-4498,M-2006-22,T-42,P-93241,62',62,0,second half,0,1
S-4499,M-2006-22,T-48,P-03013,73',73,0,second half,1,0
S-4500,M-2006-22,T-42,P-14175,73',73,0,second half,1,0
S-4501,M-2006-22,T-48,P-18113,73',73,0,second half,0,1
S-4502,M-2006-22,T-42,P-48722,73',73,0,second half,0,1
S-4503,M-2006-23,T-46,P-30651,52',52,0,second half,1,0
S-4504,M-2006-23,T-46,P-92547,52',52,0,second half,0,1
S-4505,M-2006-23,T-02,P-22865,68',68,0,second half,1,0
S-4506,M-2006-23,T-02,P-86226,68',68,0,second half,0,1
S-4507,M-2006-23,T-02,P-14307,73',73,0,second half,1,0
S-4508,M-2006-23,T-02,P-40794,73',73,0,second half,0,1
S-4509,M-2006-23,T-46,P-73255,74',74,0,second half,1,0
S-4510,M-2006-23,T-46,P-89438,74',74,0,second half,0,1
S-4511,M-2006-23,T-46,P-10860,78',78,0,second half,1,0
S-4512,M-2006-23,T-46,P-98036,78',78,0,second half,0,1
S-4513,M-2006-23,T-02,P-95366,83',83,0,second half,1,0
S-4514,M-2006-23,T-02,P-45235,83',83,0,second half,0,1
S-4515,M-2006-24,T-38,P-16416,65',65,0,second half,1,0
S-4516,M-2006-24,T-38,P-34386,65',65,0,second half,0,1
S-4517,M-2006-24,T-58,P-17581,66',66,0,second half,1,0
S-4518,M-2006-24,T-38,P-16154,66',66,0,second half,1,0
S-4519,M-2006-24,T-58,P-92307,66',66,0,second half,0,1
S-4520,M-2006-24,T-38,P-56998,66',66,0,second half,0,1
S-4521,M-2006-24,T-58,P-96343,80',80,0,second half,1,0
S-4522,M-2006-24,T-58,P-21434,80',80,0,second half,0,1
S-4523,M-2006-24,T-58,P-57496,88',88,0,second half,1,0
S-4524,M-2006-24,T-38,P-20762,88',88,0,second half,1,0
S-4525,M-2006-24,T-58,P-32279,88',88,0,second half,0,1
S-4526,M-2006-24,T-38,P-02909,88',88,0,second half,0,1
S-4527,M-2006-25,T-20,P-69743,46',46,0,second half,1,0
S-4528,M-2006-25,T-32,P-23846,46',46,0,second half,1,0
S-4529,M-2006-25,T-20,P-30878,46',46,0,second half,0,1
S-4530,M-2006-25,T-32,P-49882,46',46,0,second half,0,1
S-4531,M-2006-25,T-20,P-56023,56',56,0,second half,1,0
S-4532,M-2006-25,T-20,P-65749,56',56,0,second half,0,1
S-4533,M-2006-25,T-20,P-65590,68',68,0,second half,1,0
S-4534,M-2006-25,T-20,P-40666,68',68,0,second half,0,1
S-4535,M-2006-25,T-32,P-79316,80',80,0,second half,1,0
S-4536,M-2006-25,T-32,P-77757,80',80,0,second half,0,1
S-4537,M-2006-25,T-32,P-38556,85',85,0,second half,1,0
S-4538,M-2006-25,T-32,P-70474,85',85,0,second half,0,1
S-4539,M-2006-26,T-41,P-42038,35',35,0,first half,1,0
S-4540,M-2006-26,T-41,P-18164,35',35,0,first half,0,1
S-4541,M-2006-26,T-83,P-42535,52',52,0,second half,1,0
S-4542,M-2006-26,T-83,P-83190,52',52,0,second half,0,1
S-4543,M-2006-26,T-41,P-14267,54',54,0,second half,1,0
S-4544,M-2006-26,T-41,P-83836,54',54,0,second half,0,1
S-4545,M-2006-26,T-41,P-96512,61',61,0,second half,1,0
S-4546,M-2006-26,T-41,P-38599,61',61,0,second half,0,1
S-4547,M-2006-26,T-83,P-18672,62',62,0,second half,1,0
S-4548,M-2006-26,T-83,P-91976,62',62,0,second half,0,1
S-4549,M-2006-27,T-44,P-89292,46',46,0,second half,1,0
S-4550,M-2006-27,T-44,P-46807,46',46,0,second half,0,1
S-4551,M-2006-27,T-44,P-35882,61',61,0,second half,1,0
S-4552,M-2006-27,T-44,P-15134,61',61,0,second half,0,1
S-4553,M-2006-27,T-18,P-42144,70',70,0,second half,1,0
S-4554,M-2006-27,T-18,P-13265,70',70,0,second half,0,1
S-4555,M-2006-27,T-18,P-76289,78',78,0,second half,1,0
S-4556,M-2006-27,T-18,P-29491,78',78,0,second half,0,1
S-4557,M-2006-27,T-44,P-56897,85',85,0,second half,1,0
S-4558,M-2006-27,T-44,P-10636,85',85,0,second half,0,1
S-4559,M-2006-27,T-18,P-97008,87',87,0,second half,1,0
S-4560,M-2006-27,T-18,P-15428,87',87,0,second half,0,1
S-4561,M-2006-28,T-04,P-24935,41',41,0,first half,1,0
S-4562,M-2006-28,T-04,P-84486,41',41,0,first half,0,1
S-4563,M-2006-28,T-04,P-44926,56',56,0,second half,1,0
S-4564,M-2006-28,T-04,P-14290,56',56,0,second half,0,1
S-4565,M-2006-28,T-04,P-66908,69',69,0,second half,1,0
S-4566,M-2006-28,T-04,P-59039,69',69,0,second half,0,1
S-4567,M-2006-28,T-09,P-52008,72',72,0,second half,1,0
S-4568,M-2006-28,T-09,P-62722,72',72,0,second half,1,0
S-4569,M-2006-28,T-09,P-45956,72',72,0,second half,0,1
S-4570,M-2006-28,T-09,P-13354,72',72,0,second half,0,1
S-4571,M-2006-28,T-09,P-20372,88',88,0,second half,1,0
S-4572,M-2006-28,T-09,P-54042,88',88,0,second half,0,1
S-4573,M-2006-29,T-71,P-60562,46',46,0,second half,1,0
S-4574,M-2006-29,T-71,P-56626,46',46,0,second half,0,1
S-4575,M-2006-29,T-30,P-00916,60',60,0,second half,1,0
S-4576,M-2006-29,T-30,P-55659,60',60,0,second half,0,1
S-4577,M-2006-29,T-71,P-92775,69',69,0,second half,1,0
S-4578,M-2006-29,T-71,P-56299,69',69,0,second half,0,1
S-4579,M-2006-29,T-71,P-22338,72',72,0,second half,1,0
S-4580,M-2006-29,T-71,P-26616,72',72,0,second half,0,1
S-4581,M-2006-29,T-30,P-18830,88',88,0,second half,1,0
S-4582,M-2006-29,T-30,P-51388,88',88,0,second half,0,1
S-4583,M-2006-29,T-30,P-56430,90'+1',90,1,"second half, stoppage time",1,0
S-4584,M-2006-29,T-30,P-12167,90'+1',90,1,"second half, stoppage time",0,1
S-4585,M-2006-30,T-77,P-08310,25',25,0,first half,1,0
S-4586,M-2006-30,T-77,P-57309,25',25,0,first half,0,1
S-4587,M-2006-30,T-75,P-35674,46',46,0,second half,1,0
S-4588,M-2006-30,T-75,P-59636,46',46,0,second half,0,1
S-4589,M-2006-30,T-77,P-12652,69',69,0,second half,1,0
S-4590,M-2006-30,T-77,P-22298,69',69,0,second half,0,1
S-4591,M-2006-30,T-75,P-11817,77',77,0,second half,1,0
S-4592,M-2006-30,T-75,P-87221,77',77,0,second half,0,1
S-4593,M-2006-30,T-77,P-64772,87',87,0,second half,1,0
S-4594,M-2006-30,T-75,P-61684,87',87,0,second half,1,0
S-4595,M-2006-30,T-77,P-21511,87',87,0,second half,0,1
S-4596,M-2006-30,T-75,P-46417,87',87,0,second half,0,1
S-4597,M-2006-31,T-63,P-53448,55',55,0,second half,1,0
S-4598,M-2006-31,T-63,P-21753,55',55,0,second half,1,0
S-4599,M-2006-31,T-63,P-69611,55',55,0,second half,0,1
S-4600,M-2006-31,T-63,P-76946,55',55,0,second half,0,1
S-4601,M-2006-31,T-81,P-56553,71',71,0,second half,1,0
S-4602,M-2006-31,T-81,P-67256,71',71,0,second half,0,1
S-4603,M-2006-31,T-63,P-90435,77',77,0,second half,1,0
S-4604,M-2006-31,T-63,P-88041,77',77,0,second half,0,1
S-4605,M-2006-31,T-81,P-99083,79',79,0,second half,1,0
S-4606,M-2006-31,T-81,P-47335,79',79,0,second half,0,1
S-4607,M-2006-31,T-81,P-86650,86',86,0,second half,1,0
S-4608,M-2006-31,T-81,P-69073,86',86,0,second half,0,1
S-4609,M-2006-32,T-73,P-82549,46',46,0,second half,1,0
S-4610,M-2006-32,T-73,P-25905,46',46,0,second half,1,0
S-4611,M-2006-32,T-73,P-24556,46',46,0,second half,0,1
S-4612,M-2006-32,T-73,P-81297,46',46,0,second half,0,1
S-4613,M-2006-32,T-73,P-49097,57',57,0,second half,1,0
S-4614,M-2006-32,T-79,P-40581,57',57,0,second half,1,0
S-4615,M-2006-32,T-79,P-89154,57',57,0,second half,1,0
S-4616,M-2006-32,T-73,P-70144,57',57,0,second half,0,1
S-4617,M-2006-32,T-79,P-96363,57',57,0,second half,0,1
S-4618,M-2006-32,T-79,P-41620,57',57,0,second half,0,1
S-4619,M-2006-32,T-79,P-63068,80',80,0,second half,1,0
S-4620,M-2006-32,T-79,P-33293,80',80,0,second half,0,1
S-4621,M-2006-33,T-57,P-07088,46',46,0,second half,1,0
S-4622,M-2006-33,T-57,P-67164,46',46,0,second half,0,1
S-4623,M-2006-33,T-57,P-52481,64',64,0,second half,1,0
S-4624,M-2006-33,T-57,P-97704,64',64,0,second half,0,1
S-4625,M-2006-33,T-17,P-56632,70',70,0,second half,1,0
S-4626,M-2006-33,T-17,P-85975,70',70,0,second half,0,1
S-4627,M-2006-33,T-17,P-57722,78',78,0,second half,1,0
S-4628,M-2006-33,T-17,P-55781,78',78,0,second half,0,1
S-4629,M-2006-33,T-17,P-55170,82',82,0,second half,1,0
S-4630,M-2006-33,T-17,P-13659,82',82,0,second half,0,1
S-4631,M-2006-33,T-57,P-95900,85',85,0,second half,1,0
S-4632,M-2006-33,T-57,P-21451,85',85,0,second half,0,1
S-4633,M-2006-34,T-25,P-51733,46',46,0,second half,1,0
S-4634,M-2006-34,T-25,P-63618,46',46,0,second half,0,1
S-4635,M-2006-34,T-25,P-49265,63',63,0,second half,1,0
S-4636,M-2006-34,T-25,P-17733,63',63,0,second half,0,1
S-4637,M-2006-34,T-31,P-35264,66',66,0,second half,1,0
S-4638,M-2006-34,T-31,P-27787,66',66,0,second half,1,0
S-4639,M-2006-34,T-31,P-55504,66',66,0,second half,0,1
S-4640,M-2006-34,T-31,P-08154,66',66,0,second half,0,1
S-4641,M-2006-34,T-25,P-90857,68',68,0,second half,1,0
S-4642,M-2006-34,T-25,P-54675,68',68,0,second half,0,1
S-4643,M-2006-34,T-31,P-32136,73',73,0,second half,1,0
S-4644,M-2006-34,T-31,P-25543,73',73,0,second half,0,1
S-4645,M-2006-35,T-78,P-86728,31',31,0,first half,1,0
S-4646,M-2006-35,T-78,P-33665,31',31,0,first half,0,1
S-4647,M-2006-35,T-78,P-78050,41',41,0,first half,1,0
S-4648,M-2006-35,T-78,P-03524,41',41,0,first half,0,1
S-4649,M-2006-35,T-55,P-71995,66',66,0,second half,1,0
S-4650,M-2006-35,T-55,P-88899,66',66,0,second half,0,1
S-4651,M-2006-35,T-78,P-77687,67',67,0,second half,1,0
S-4652,M-2006-35,T-78,P-61974,67',67,0,second half,0,1
S-4653,M-2006-35,T-55,P-50109,77',77,0,second half,1,0
S-4654,M-2006-35,T-55,P-22470,77',77,0,second half,0,1
S-4655,M-2006-35,T-55,P-82458,89',89,0,second half,1,0
S-4656,M-2006-35,T-55,P-30891,89',89,0,second half,0,1
S-4657,M-2006-36,T-28,P-51130,4',4,0,first half,1,0
S-4658,M-2006-36,T-28,P-77532,4',4,0,first half,0,1
S-4659,M-2006-36,T-74,P-20557,54',54,0,second half,1,0
S-4660,M-2006-36,T-74,P-65907,54',54,0,second half,0,1
S-4661,M-2006-36,T-28,P-01249,56',56,0,second half,1,0
S-4662,M-2006-36,T-28,P-97840,56',56,0,second half,0,1
S-4663,M-2006-36,T-28,P-99967,69',69,0,second half,1,0
S-4664,M-2006-36,T-28,P-62157,69',69,0,second half,0,1
S-4665,M-2006-36,T-74,P-45212,75',75,0,second half,1,0
S-4666,M-2006-36,T-74,P-79017,75',75,0,second half,0,1
S-4667,M-2006-36,T-74,P-05583,90'+1',90,1,"second half, stoppage time",1,0
S-4668,M-2006-36,T-74,P-62207,90'+1',90,1,"second half, stoppage time",0,1
S-4669,M-2006-37,T-38,P-56844,13',13,0,first half,1,0
S-4670,M-2006-37,T-38,P-00111,13',13,0,first half,0,1
S-4671,M-2006-37,T-02,P-22865,23',23,0,first half,1,0
S-4672,M-2006-37,T-02,P-30892,23',23,0,first half,0,1
S-4673,M-2006-37,T-38,P-47539,39',39,0,first half,1,0
S-4674,M-2006-37,T-38,P-56998,39',39,0,first half,0,1
S-4675,M-2006-37,T-02,P-07482,51',51,0,second half,1,0
S-4676,M-2006-37,T-02,P-78483,51',51,0,second half,0,1
S-4677,M-2006-37,T-38,P-55405,67',67,0,second half,1,0
S-4678,M-2006-37,T-38,P-13809,67',67,0,second half,0,1
S-4679,M-2006-37,T-02,P-14307,73',73,0,second half,1,0
S-4680,M-2006-37,T-02,P-40794,73',73,0,second half,0,1
S-4681,M-2006-38,T-46,P-11191,46',46,0,second half,1,0
S-4682,M-2006-38,T-46,P-30651,46',46,0,second half,0,1
S-4683,M-2006-38,T-58,P-28497,61',61,0,second half,1,0
S-4684,M-2006-38,T-58,P-16378,61',61,0,second half,0,1
S-4685,M-2006-38,T-58,P-83900,69',69,0,second half,1,0
S-4686,M-2006-38,T-46,P-10860,69',69,0,second half,1,0
S-4687,M-2006-38,T-58,P-57631,69',69,0,second half,0,1
S-4688,M-2006-38,T-46,P-86098,69',69,0,second half,0,1
