goal_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-1314,WC-1986,M-1986-49,T-86,P-67713,9',9,0,first half,0,0
G-1315,WC-1986,M-1986-49,T-86,P-04572,90',90,0,second half,0,0
G-1316,WC-1986,M-1986-50,T-03,P-80404,51',51,0,second half,0,0
G-1317,WC-1986,M-1986-50,T-03,P-80404,63',63,0,second half,0,0
G-1318,WC-1986,M-1986-51,T-06,P-25456,11',11,0,first half,0,0
G-1319,WC-1986,M-1986-51,T-30,P-80821,27',27,0,first half,0,0
G-1320,WC-1986,M-1986-51,T-30,P-31235,43',43,0,first half,0,0
G-1321,WC-1986,M-1986-51,T-06,P-47038,73',73,0,second half,0,0
G-1322,WC-1986,M-1986-51,T-30,P-05511,104',104,0,"extra time, first half",0,0
G-1323,WC-1986,M-1986-51,T-30,P-69834,111',111,0,"extra time, second half",0,1
G-1324,WC-1986,M-1986-52,T-03,P-62815,23',23,0,first half,0,0
G-1325,WC-1986,M-1986-52,T-03,P-02464,56',56,0,second half,0,0
G-1326,WC-1986,M-1986-52,T-86,P-59574,74',74,0,second half,0,0
G-1327,WC-1986,M-1986-52,T-86,P-04572,81',81,0,second half,0,0
G-1328,WC-1986,M-1986-52,T-03,P-95267,84',84,0,second half,0,0
G-1329,WC-1990,M-1990-01,T-11,P-77989,67',67,0,second half,0,0
G-1330,WC-1990,M-1990-02,T-61,P-01137,41',41,0,first half,0,0
G-1331,WC-1990,M-1990-02,T-61,P-01137,55',55,0,second half,0,1
G-1332,WC-1990,M-1990-03,T-16,P-02405,50',50,0,second half,0,0
G-1333,WC-1990,M-1990-03,T-16,P-49600,85',85,0,second half,0,0
G-1334,WC-1990,M-1990-04,T-41,P-76544,78',78,0,second half,0,0
G-1335,WC-1990,M-1990-05,T-21,P-71260,26',26,0,first half,0,0
G-1336,WC-1990,M-1990-05,T-21,P-08239,40',40,0,first half,0,1
G-1337,WC-1990,M-1990-05,T-21,P-73737,50',50,0,second half,0,0
G-1338,WC-1990,M-1990-05,T-83,P-82723,60',60,0,second half,0,0
G-1339,WC-1990,M-1990-05,T-21,P-71260,78',78,0,second half,0,0
G-1340,WC-1990,M-1990-05,T-21,P-99987,90'+3',90,3,"second half, stoppage time",0,0
G-1341,WC-1990,M-1990-06,T-09,P-90635,40',40,0,first half,0,0
G-1342,WC-1990,M-1990-06,T-09,P-90635,63',63,0,second half,0,0
G-1343,WC-1990,M-1990-06,T-74,P-26281,79',79,0,second half,0,0
G-1344,WC-1990,M-1990-07,T-86,P-49502,28',28,0,first half,0,0
G-1345,WC-1990,M-1990-07,T-86,P-91373,39',39,0,first half,0,0
G-1346,WC-1990,M-1990-07,T-87,P-01298,55',55,0,second half,0,0
G-1347,WC-1990,M-1990-07,T-86,P-49502,64',64,0,second half,0,0
G-1348,WC-1990,M-1990-07,T-86,P-04572,70',70,0,second half,0,0
G-1349,WC-1990,M-1990-08,T-17,P-18941,49',49,0,second half,0,0
G-1350,WC-1990,M-1990-09,T-28,P-36651,9',9,0,first half,0,0
G-1351,WC-1990,M-1990-09,T-60,P-72379,73',73,0,second half,0,0
G-1352,WC-1990,M-1990-10,T-06,P-28230,53',53,0,second half,0,0
G-1353,WC-1990,M-1990-10,T-06,P-39297,64',64,0,second half,0,0
G-1354,WC-1990,M-1990-11,T-48,P-11241,58',58,0,second half,0,0
G-1355,WC-1990,M-1990-11,T-26,P-62193,83',83,0,second half,0,1
G-1356,WC-1990,M-1990-13,T-03,P-30977,27',27,0,first half,0,0
G-1357,WC-1990,M-1990-13,T-03,P-95267,79',79,0,second half,0,0
G-1358,WC-1990,M-1990-14,T-11,P-58080,76',76,0,second half,0,0
G-1359,WC-1990,M-1990-14,T-11,P-58080,86',86,0,second half,0,0
G-1360,WC-1990,M-1990-14,T-61,P-67274,88',88,0,second half,0,0
G-1361,WC-1990,M-1990-15,T-87,P-01298,75',75,0,second half,0,0
G-1362,WC-1990,M-1990-16,T-41,P-75545,11',11,0,first half,0,0
G-1363,WC-1990,M-1990-17,T-21,P-08239,31',31,0,first half,0,1
G-1364,WC-1990,M-1990-18,T-86,P-04572,35',35,0,first half,0,0
G-1365,WC-1990,M-1990-18,T-86,P-91373,37',37,0,first half,0,0
G-1366,WC-1990,M-1990-18,T-82,P-90097,46',46,0,second half,0,0
G-1367,WC-1990,M-1990-18,T-86,P-49502,47',47,0,second half,0,0
G-1368,WC-1990,M-1990-18,T-86,P-60022,58',58,0,second half,0,0
G-1369,WC-1990,M-1990-18,T-86,P-04572,75',75,0,second half,0,0
G-1370,WC-1990,M-1990-19,T-09,P-60969,33',33,0,first half,0,0
G-1371,WC-1990,M-1990-20,T-64,P-49470,11',11,0,first half,0,0
G-1372,WC-1990,M-1990-20,T-64,P-17223,81',81,0,second half,0,1
G-1373,WC-1990,M-1990-20,T-74,P-67329,86',86,0,second half,0,0
G-1374,WC-1990,M-1990-23,T-06,P-05723,15',15,0,first half,0,0
G-1375,WC-1990,M-1990-23,T-06,P-97414,24',24,0,first half,0,0
G-1376,WC-1990,M-1990-23,T-06,P-25456,47',47,0,second half,0,0
G-1377,WC-1990,M-1990-23,T-84,P-52902,73',73,0,second half,0,0
G-1378,WC-1990,M-1990-24,T-73,P-06498,23',23,0,first half,0,0
G-1379,WC-1990,M-1990-24,T-71,P-76411,43',43,0,first half,0,0
G-1380,WC-1990,M-1990-24,T-73,P-06498,61',61,0,second half,0,0
G-1381,WC-1990,M-1990-24,T-73,P-06498,81',81,0,second half,0,0
G-1382,WC-1990,M-1990-25,T-03,P-31161,62',62,0,second half,0,0
G-1383,WC-1990,M-1990-25,T-61,P-67274,68',68,0,second half,0,0
G-1384,WC-1990,M-1990-26,T-72,P-10906,20',20,0,first half,0,0
G-1385,WC-1990,M-1990-26,T-72,P-05885,29',29,0,first half,0,0
G-1386,WC-1990,M-1990-26,T-72,P-27906,52',52,0,second half,0,0
G-1387,WC-1990,M-1990-26,T-72,P-77250,63',63,0,second half,0,0
G-1388,WC-1990,M-1990-27,T-86,P-89975,88',88,0,second half,0,0
G-1389,WC-1990,M-1990-27,T-16,P-69504,90'+3',90,3,"second half, stoppage time",0,0
G-1390,WC-1990,M-1990-28,T-87,P-74361,5',5,0,first half,0,0
G-1391,WC-1990,M-1990-28,T-87,P-31892,9',9,0,first half,0,0
G-1392,WC-1990,M-1990-28,T-82,P-56780,22',22,0,first half,0,0
G-1393,WC-1990,M-1990-28,T-87,P-31892,46',46,0,second half,0,0
G-1394,WC-1990,M-1990-28,T-87,P-62861,90'+3',90,3,"second half, stoppage time",0,0
G-1395,WC-1990,M-1990-29,T-05,P-07284,49',49,0,second half,0,0
G-1396,WC-1990,M-1990-29,T-05,P-79953,63',63,0,second half,0,0
G-1397,WC-1990,M-1990-29,T-83,P-93627,83',83,0,second half,0,0
G-1398,WC-1990,M-1990-30,T-41,P-76544,9',9,0,first half,0,0
G-1399,WC-1990,M-1990-30,T-41,P-78756,78',78,0,second half,0,0
G-1400,WC-1990,M-1990-31,T-09,P-60969,81',81,0,second half,0,0
G-1401,WC-1990,M-1990-32,T-74,P-60456,32',32,0,first half,0,0
G-1402,WC-1990,M-1990-32,T-17,P-59912,75',75,0,second half,0,0
G-1403,WC-1990,M-1990-32,T-17,P-02273,87',87,0,second half,0,0
G-1404,WC-1990,M-1990-33,T-73,P-06498,26',26,0,first half,0,1
G-1405,WC-1990,M-1990-33,T-06,P-92384,29',29,0,first half,0,0
G-1406,WC-1990,M-1990-33,T-73,P-82189,38',38,0,first half,0,0
G-1407,WC-1990,M-1990-34,T-84,P-30100,90'+1',90,1,"second half, stoppage time",0,0
G-1408,WC-1990,M-1990-35,T-28,P-68510,58',58,0,second half,0,0
G-1409,WC-1990,M-1990-36,T-48,P-32830,11',11,0,first half,0,0
G-1410,WC-1990,M-1990-36,T-60,P-51629,71',71,0,second half,0,0
G-1411,WC-1990,M-1990-37,T-11,P-58080,106',106,0,"extra time, second half",0,0
G-1412,WC-1990,M-1990-37,T-11,P-58080,108',108,0,"extra time, second half",0,0
G-1413,WC-1990,M-1990-37,T-16,P-02405,115',115,0,"extra time, second half",0,0
G-1414,WC-1990,M-1990-38,T-21,P-71260,12',12,0,first half,0,0
G-1415,WC-1990,M-1990-38,T-17,P-74237,55',55,0,second half,0,0
G-1416,WC-1990,M-1990-38,T-21,P-71260,63',63,0,second half,0,0
G-1417,WC-1990,M-1990-38,T-21,P-16313,76',76,0,second half,0,0
G-1418,WC-1990,M-1990-38,T-21,P-71260,82',82,0,second half,0,0
G-1419,WC-1990,M-1990-39,T-03,P-35873,81',81,0,second half,0,0
G-1420,WC-1990,M-1990-40,T-86,P-91373,51',51,0,second half,0,0
G-1421,WC-1990,M-1990-40,T-86,P-67713,85',85,0,second half,0,0
G-1422,WC-1990,M-1990-40,T-48,P-72919,89',89,0,second half,0,1
G-1423,WC-1990,M-1990-42,T-41,P-76544,65',65,0,second half,0,0
G-1424,WC-1990,M-1990-42,T-41,P-35253,83',83,0,second half,0,0
G-1425,WC-1990,M-1990-43,T-87,P-93318,78',78,0,second half,0,0
G-1426,WC-1990,M-1990-43,T-73,P-18314,84',84,0,second half,0,0
G-1427,WC-1990,M-1990-43,T-87,P-93318,93',93,0,"extra time, first half",0,0
G-1428,WC-1990,M-1990-44,T-28,P-34450,119',119,0,"extra time, second half",0,0
G-1429,WC-1990,M-1990-46,T-41,P-76544,38',38,0,first half,0,0
G-1430,WC-1990,M-1990-47,T-86,P-49502,25',25,0,first half,0,1
G-1431,WC-1990,M-1990-48,T-28,P-34450,25',25,0,first half,0,0
G-1432,WC-1990,M-1990-48,T-11,P-44016,61',61,0,second half,0,1
G-1433,WC-1990,M-1990-48,T-11,P-41084,65',65,0,second half,0,0
G-1434,WC-1990,M-1990-48,T-28,P-36651,83',83,0,second half,0,1
G-1435,WC-1990,M-1990-48,T-28,P-36651,105',105,0,"extra time, first half",0,1
G-1436,WC-1990,M-1990-49,T-41,P-76544,17',17,0,first half,0,0
G-1437,WC-1990,M-1990-49,T-03,P-35873,67',67,0,second half,0,0
G-1438,WC-1990,M-1990-50,T-86,P-67713,60',60,0,second half,0,0
G-1439,WC-1990,M-1990-50,T-28,P-36651,80',80,0,second half,0,0
G-1440,WC-1990,M-1990-51,T-41,P-78756,71',71,0,second half,0,0
G-1441,WC-1990,M-1990-51,T-28,P-34450,81',81,0,second half,0,0
G-1442,WC-1990,M-1990-51,T-41,P-76544,86',86,0,second half,0,1
G-1443,WC-1990,M-1990-52,T-86,P-67713,85',85,0,second half,0,1
G-1444,WC-1991,M-1991-01,T-14,P-84060,22',22,0,first half,0,0
G-1445,WC-1991,M-1991-01,T-14,P-10128,45',45,0,first half,0,0
G-1446,WC-1991,M-1991-01,T-14,P-10128,50',50,0,second half,0,0
G-1447,WC-1991,M-1991-01,T-14,P-49949,75',75,0,second half,0,0
G-1448,WC-1991,M-1991-02,T-31,P-10757,16',16,0,first half,0,0
G-1449,WC-1991,M-1991-02,T-31,P-30335,32',32,0,first half,0,0
G-1450,WC-1991,M-1991-02,T-31,P-30335,34',34,0,first half,0,0
G-1451,WC-1991,M-1991-02,T-31,P-47441,57',57,0,second half,0,0
G-1452,WC-1991,M-1991-03,T-22,P-42117,15',15,0,first half,0,0
G-1453,WC-1991,M-1991-03,T-22,P-42117,40',40,0,first half,0,0
G-1454,WC-1991,M-1991-03,T-22,P-25916,42',42,0,first half,0,0
G-1455,WC-1991,M-1991-04,T-09,P-41343,4',4,0,first half,0,0
G-1456,WC-1991,M-1991-05,T-83,P-99328,40',40,0,first half,0,0
G-1457,WC-1991,M-1991-05,T-83,P-99328,49',49,0,second half,0,0
G-1458,WC-1991,M-1991-05,T-83,P-28901,62',62,0,second half,0,0
G-1459,WC-1991,M-1991-05,T-74,P-33270,65',65,0,second half,0,0
G-1460,WC-1991,M-1991-05,T-74,P-02652,71',71,0,second half,0,0
G-1461,WC-1991,M-1991-06,T-41,P-65393,15',15,0,first half,0,0
G-1462,WC-1991,M-1991-06,T-41,P-57735,29',29,0,first half,0,0
G-1463,WC-1991,M-1991-06,T-41,P-89767,37',37,0,first half,0,0
G-1464,WC-1991,M-1991-06,T-41,P-89767,52',52,0,second half,0,0
G-1465,WC-1991,M-1991-06,T-41,P-89767,66',66,0,second half,0,0
G-1466,WC-1991,M-1991-07,T-53,P-75601,30',30,0,first half,1,0
G-1467,WC-1991,M-1991-07,T-53,P-58688,32',32,0,first half,0,0
G-1468,WC-1991,M-1991-07,T-53,P-58688,38',38,0,first half,0,0
G-1469,WC-1991,M-1991-07,T-53,P-84389,49',49,0,second half,0,0
G-1470,WC-1991,M-1991-08,T-41,P-89767,68',68,0,second half,0,0
G-1471,WC-1991,M-1991-09,T-22,P-08319,24',24,0,first half,0,0
G-1472,WC-1991,M-1991-09,T-14,P-14903,37',37,0,first half,0,0
G-1473,WC-1991,M-1991-09,T-22,P-23712,55',55,0,second half,0,0
G-1474,WC-1991,M-1991-09,T-14,P-47025,76',76,0,second half,0,0
G-1475,WC-1991,M-1991-10,T-83,P-90564,23',23,0,first half,0,0
G-1476,WC-1991,M-1991-10,T-83,P-90564,35',35,0,first half,0,0
G-1477,WC-1991,M-1991-10,T-83,P-99328,38',38,0,first half,0,0
G-1478,WC-1991,M-1991-10,T-83,P-54794,39',39,0,first half,0,0
G-1479,WC-1991,M-1991-10,T-83,P-28901,63',63,0,second half,0,0
G-1480,WC-1991,M-1991-11,T-74,P-33270,1',1,0,first half,0,0
G-1481,WC-1991,M-1991-11,T-74,P-33270,11',11,0,first half,0,0
G-1482,WC-1991,M-1991-11,T-74,P-81571,15',15,0,first half,0,0
G-1483,WC-1991,M-1991-11,T-74,P-08153,25',25,0,first half,0,0
G-1484,WC-1991,M-1991-11,T-74,P-98080,27',27,0,first half,0,0
G-1485,WC-1991,M-1991-11,T-74,P-12441,34',34,0,first half,0,0
G-1486,WC-1991,M-1991-11,T-74,P-81571,60',60,0,second half,0,0
G-1487,WC-1991,M-1991-11,T-74,P-85493,70',70,0,second half,1,0
G-1488,WC-1991,M-1991-12,T-31,P-53366,10',10,0,first half,0,1
G-1489,WC-1991,M-1991-12,T-31,P-30335,21',21,0,first half,0,0
G-1490,WC-1991,M-1991-12,T-31,P-30335,50',50,0,second half,0,0
G-1491,WC-1991,M-1991-13,T-74,P-12441,42',42,0,first half,0,1
G-1492,WC-1991,M-1991-13,T-74,P-24936,56',56,0,second half,0,0
G-1493,WC-1991,M-1991-14,T-83,P-54794,20',20,0,first half,0,0
G-1494,WC-1991,M-1991-14,T-83,P-54794,37',37,0,first half,0,0
G-1495,WC-1991,M-1991-14,T-83,P-05397,39',39,0,first half,0,0
G-1496,WC-1991,M-1991-15,T-14,P-02688,20',20,0,first half,0,0
G-1497,WC-1991,M-1991-15,T-14,P-10128,22',22,0,first half,0,0
G-1498,WC-1991,M-1991-15,T-14,P-15966,24',24,0,first half,0,0
G-1499,WC-1991,M-1991-15,T-14,P-10128,60',60,0,second half,0,0
G-1500,WC-1991,M-1991-15,T-49,P-35084,65',65,0,second half,0,0
G-1501,WC-1991,M-1991-16,T-53,P-18995,14',14,0,first half,0,1
G-1502,WC-1991,M-1991-16,T-22,P-88749,54',54,0,second half,0,1
G-1503,WC-1991,M-1991-16,T-53,P-58688,56',56,0,second half,0,0
G-1504,WC-1991,M-1991-17,T-15,P-34495,38',38,0,first half,0,0
G-1505,WC-1991,M-1991-17,T-15,P-19063,55',55,0,second half,0,0
G-1506,WC-1991,M-1991-18,T-31,P-30335,67',67,0,second half,0,0
G-1507,WC-1991,M-1991-18,T-31,P-51730,79',79,0,second half,0,0
G-1508,WC-1991,M-1991-19,T-31,P-53366,17',17,0,first half,0,1
G-1509,WC-1991,M-1991-19,T-22,P-25916,25',25,0,first half,0,1
G-1510,WC-1991,M-1991-19,T-31,P-30335,98',98,0,"extra time, first half",0,0
G-1511,WC-1991,M-1991-20,T-74,P-12441,3',3,0,first half,0,0
G-1512,WC-1991,M-1991-21,T-53,P-35393,22',22,0,first half,0,0
G-1513,WC-1991,M-1991-21,T-41,P-90918,31',31,0,first half,0,0
G-1514,WC-1991,M-1991-21,T-53,P-06023,67',67,0,second half,0,0
G-1515,WC-1991,M-1991-21,T-41,P-50912,80',80,0,second half,0,0
G-1516,WC-1991,M-1991-21,T-53,P-18995,96',96,0,"extra time, first half",0,1
G-1517,WC-1991,M-1991-22,T-83,P-54794,8',8,0,first half,0,0
G-1518,WC-1991,M-1991-22,T-83,P-54794,29',29,0,first half,0,0
G-1519,WC-1991,M-1991-22,T-83,P-54794,33',33,0,first half,0,0
G-1520,WC-1991,M-1991-22,T-83,P-89416,38',38,0,first half,0,0
G-1521,WC-1991,M-1991-22,T-83,P-54794,44',44,0,first half,0,1
G-1522,WC-1991,M-1991-22,T-83,P-54794,48',48,0,second half,0,0
G-1523,WC-1991,M-1991-22,T-83,P-30345,79',79,0,second half,0,0
G-1524,WC-1991,M-1991-23,T-74,P-33270,6',6,0,first half,0,0
G-1525,WC-1991,M-1991-23,T-53,P-18995,39',39,0,first half,0,1
G-1526,WC-1991,M-1991-23,T-53,P-58688,41',41,0,first half,0,0
G-1527,WC-1991,M-1991-23,T-53,P-06023,67',67,0,second half,0,0
G-1528,WC-1991,M-1991-23,T-53,P-58688,77',77,0,second half,0,0
G-1529,WC-1991,M-1991-24,T-83,P-99328,10',10,0,first half,0,0
G-1530,WC-1991,M-1991-24,T-83,P-99328,22',22,0,first half,0,0
G-1531,WC-1991,M-1991-24,T-83,P-99328,33',33,0,first half,0,0
G-1532,WC-1991,M-1991-24,T-31,P-30335,34',34,0,first half,0,0
G-1533,WC-1991,M-1991-24,T-83,P-90564,54',54,0,second half,0,0
G-1534,WC-1991,M-1991-24,T-31,P-53366,63',63,0,second half,0,0
G-1535,WC-1991,M-1991-24,T-83,P-90564,75',75,0,second half,0,0
G-1536,WC-1991,M-1991-25,T-74,P-81571,7',7,0,first half,0,0
G-1537,WC-1991,M-1991-25,T-74,P-12441,11',11,0,first half,0,0
G-1538,WC-1991,M-1991-25,T-74,P-33270,29',29,0,first half,0,0
G-1539,WC-1991,M-1991-25,T-74,P-98080,43',43,0,first half,0,0
G-1540,WC-1991,M-1991-26,T-83,P-54794,20',20,0,first half,0,0
G-1541,WC-1991,M-1991-26,T-53,P-58688,29',29,0,first half,0,0
G-1542,WC-1991,M-1991-26,T-83,P-54794,78',78,0,second half,0,0
G-1543,WC-1994,M-1994-01,T-31,P-91373,61',61,0,second half,0,0
G-1544,WC-1994,M-1994-02,T-73,P-18314,51',51,0,second half,0,0
G-1545,WC-1994,M-1994-02,T-73,P-00619,55',55,0,second half,0,0
G-1546,WC-1994,M-1994-02,T-71,P-55097,85',85,0,second half,0,0
G-1547,WC-1994,M-1994-02,T-71,P-65525,90',90,0,second half,0,0
G-1548,WC-1994,M-1994-03,T-75,P-26437,39',39,0,first half,0,0
G-1549,WC-1994,M-1994-03,T-83,P-67232,44',44,0,first half,0,0
G-1550,WC-1994,M-1994-04,T-60,P-95491,11',11,0,first half,0,0
G-1551,WC-1994,M-1994-05,T-61,P-69340,15',15,0,first half,0,0
G-1552,WC-1994,M-1994-05,T-61,P-30739,34',34,0,first half,0,0
G-1553,WC-1994,M-1994-05,T-16,P-55994,43',43,0,first half,0,0
G-1554,WC-1994,M-1994-05,T-61,P-69340,89',89,0,second half,0,0
G-1555,WC-1994,M-1994-06,T-06,P-28230,11',11,0,first half,0,0
G-1556,WC-1994,M-1994-07,T-53,P-72296,84',84,0,second half,0,0
G-1557,WC-1994,M-1994-08,T-74,P-75066,8',8,0,first half,0,0
G-1558,WC-1994,M-1994-08,T-11,P-43560,31',31,0,first half,0,0
G-1559,WC-1994,M-1994-08,T-11,P-77989,47',47,0,second half,0,0
G-1560,WC-1994,M-1994-08,T-74,P-63429,75',75,0,second half,0,0
G-1561,WC-1994,M-1994-09,T-09,P-61251,26',26,0,first half,0,0
G-1562,WC-1994,M-1994-09,T-09,P-93386,52',52,0,second half,0,1
G-1563,WC-1994,M-1994-10,T-63,P-21550,18',18,0,first half,0,0
G-1564,WC-1994,M-1994-10,T-48,P-27957,50',50,0,second half,0,0
G-1565,WC-1994,M-1994-10,T-48,P-20827,86',86,0,second half,0,0
G-1566,WC-1994,M-1994-11,T-03,P-84542,2',2,0,first half,0,0
G-1567,WC-1994,M-1994-11,T-03,P-84542,44',44,0,first half,0,0
G-1568,WC-1994,M-1994-11,T-03,P-80404,60',60,0,second half,0,0
G-1569,WC-1994,M-1994-11,T-03,P-84542,90',90,0,second half,0,1
G-1570,WC-1994,M-1994-12,T-73,P-00619,14',14,0,first half,0,0
G-1571,WC-1994,M-1994-12,T-31,P-91373,48',48,0,second half,0,0
G-1572,WC-1994,M-1994-13,T-50,P-98228,21',21,0,first half,0,0
G-1573,WC-1994,M-1994-13,T-50,P-84893,43',43,0,first half,0,0
G-1574,WC-1994,M-1994-13,T-50,P-22820,55',55,0,second half,0,0
G-1575,WC-1994,M-1994-14,T-75,P-56818,16',16,0,first half,0,0
G-1576,WC-1994,M-1994-14,T-61,P-30739,35',35,0,first half,0,0
G-1577,WC-1994,M-1994-14,T-75,P-28977,52',52,0,second half,0,0
G-1578,WC-1994,M-1994-14,T-75,P-01678,65',65,0,second half,0,0
G-1579,WC-1994,M-1994-14,T-75,P-01678,72',72,0,second half,0,0
G-1580,WC-1994,M-1994-15,T-83,P-70177,35',35,0,first half,1,0
G-1581,WC-1994,M-1994-15,T-83,P-96178,52',52,0,second half,0,0
G-1582,WC-1994,M-1994-15,T-16,P-55994,90',90,0,second half,0,0
G-1583,WC-1994,M-1994-16,T-41,P-52474,69',69,0,second half,0,0
G-1584,WC-1994,M-1994-18,T-46,P-46904,42',42,0,first half,0,0
G-1585,WC-1994,M-1994-18,T-46,P-46904,65',65,0,second half,0,0
G-1586,WC-1994,M-1994-18,T-60,P-42603,84',84,0,second half,0,0
G-1587,WC-1994,M-1994-19,T-09,P-61251,39',39,0,first half,0,0
G-1588,WC-1994,M-1994-19,T-09,P-07679,66',66,0,second half,0,0
G-1589,WC-1994,M-1994-19,T-09,P-68671,73',73,0,second half,0,0
G-1590,WC-1994,M-1994-20,T-62,P-73354,4',4,0,first half,0,1
G-1591,WC-1994,M-1994-20,T-74,P-26281,39',39,0,first half,0,1
G-1592,WC-1994,M-1994-20,T-74,P-63429,60',60,0,second half,0,0
G-1593,WC-1994,M-1994-20,T-74,P-63429,82',82,0,second half,0,0
G-1594,WC-1994,M-1994-21,T-06,P-43307,65',65,0,second half,0,0
G-1595,WC-1994,M-1994-22,T-63,P-88041,7',7,0,first half,0,1
G-1596,WC-1994,M-1994-22,T-47,P-09278,26',26,0,first half,0,0
G-1597,WC-1994,M-1994-22,T-63,P-21550,45',45,0,first half,0,0
G-1598,WC-1994,M-1994-23,T-50,P-72487,8',8,0,first half,0,0
G-1599,WC-1994,M-1994-23,T-03,P-35873,21',21,0,first half,0,0
G-1600,WC-1994,M-1994-23,T-03,P-35873,28',28,0,first half,0,0
G-1601,WC-1994,M-1994-24,T-10,P-81648,5',5,0,first half,0,1
G-1602,WC-1994,M-1994-24,T-10,P-81648,55',55,0,second half,0,1
G-1603,WC-1994,M-1994-24,T-10,P-19567,65',65,0,second half,0,0
G-1604,WC-1994,M-1994-24,T-10,P-40793,90',90,0,second half,0,0
G-1605,WC-1994,M-1994-25,T-16,P-42991,44',44,0,first half,0,0
G-1606,WC-1994,M-1994-25,T-16,P-19743,90',90,0,second half,0,0
G-1607,WC-1994,M-1994-26,T-61,P-12625,18',18,0,first half,0,0
G-1608,WC-1994,M-1994-27,T-73,P-78385,19',19,0,first half,0,1
G-1609,WC-1994,M-1994-27,T-73,P-97666,66',66,0,second half,0,0
G-1610,WC-1994,M-1994-27,T-07,P-09978,67',67,0,second half,0,0
G-1611,WC-1994,M-1994-27,T-73,P-97666,70',70,0,second half,0,0
G-1612,WC-1994,M-1994-28,T-31,P-91373,12',12,0,first half,0,0
G-1613,WC-1994,M-1994-28,T-31,P-43380,20',20,0,first half,0,0
G-1614,WC-1994,M-1994-28,T-31,P-91373,37',37,0,first half,0,0
G-1615,WC-1994,M-1994-28,T-71,P-15222,52',52,0,second half,0,0
G-1616,WC-1994,M-1994-28,T-71,P-55097,63',63,0,second half,0,0
G-1617,WC-1994,M-1994-29,T-41,P-31072,48',48,0,second half,0,0
G-1618,WC-1994,M-1994-29,T-46,P-40627,57',57,0,second half,0,0
G-1619,WC-1994,M-1994-31,T-62,P-73354,15',15,0,first half,0,0
G-1620,WC-1994,M-1994-31,T-62,P-73354,41',41,0,first half,0,0
G-1621,WC-1994,M-1994-31,T-62,P-73354,44',44,0,first half,0,1
G-1622,WC-1994,M-1994-31,T-11,P-58080,46',46,0,second half,0,0
G-1623,WC-1994,M-1994-31,T-62,P-73354,72',72,0,second half,0,0
G-1624,WC-1994,M-1994-31,T-62,P-73354,75',75,0,second half,0,0
G-1625,WC-1994,M-1994-31,T-62,P-42532,81',81,0,second half,0,0
G-1626,WC-1994,M-1994-32,T-74,P-60371,23',23,0,first half,0,0
G-1627,WC-1994,M-1994-32,T-09,P-61251,47',47,0,second half,0,0
G-1628,WC-1994,M-1994-33,T-63,P-41428,5',5,0,first half,0,0
G-1629,WC-1994,M-1994-34,T-48,P-22409,43',43,0,first half,0,0
G-1630,WC-1994,M-1994-34,T-47,P-89133,47',47,0,second half,0,0
G-1631,WC-1994,M-1994-34,T-48,P-03942,77',77,0,second half,0,0
G-1632,WC-1994,M-1994-35,T-10,P-81648,61',61,0,second half,0,0
G-1633,WC-1994,M-1994-35,T-10,P-05061,90'+3',90,3,"second half, stoppage time",0,0
G-1634,WC-1994,M-1994-36,T-50,P-54287,45'+2',45,2,"first half, stoppage time",0,0
G-1635,WC-1994,M-1994-36,T-50,P-84893,90'+5',90,5,"second half, stoppage time",0,0
G-1636,WC-1994,M-1994-37,T-31,P-04572,6',6,0,first half,0,0
G-1637,WC-1994,M-1994-37,T-06,P-99499,8',8,0,first half,0,0
G-1638,WC-1994,M-1994-37,T-31,P-91373,11',11,0,first half,0,0
G-1639,WC-1994,M-1994-37,T-31,P-04572,38',38,0,first half,0,0
G-1640,WC-1994,M-1994-37,T-06,P-43307,90',90,0,second half,0,0
G-1641,WC-1994,M-1994-38,T-73,P-35246,15',15,0,first half,0,0
G-1642,WC-1994,M-1994-38,T-73,P-38878,74',74,0,second half,0,0
G-1643,WC-1994,M-1994-38,T-73,P-23403,86',86,0,second half,0,1
G-1644,WC-1994,M-1994-39,T-74,P-63429,6',6,0,first half,0,0
G-1645,WC-1994,M-1994-39,T-74,P-60371,51',51,0,second half,0,0
G-1646,WC-1994,M-1994-39,T-63,P-39267,85',85,0,second half,0,0
G-1647,WC-1994,M-1994-39,T-74,P-60371,88',88,0,second half,0,0
G-1648,WC-1994,M-1994-40,T-61,P-54322,11',11,0,first half,0,0
G-1649,WC-1994,M-1994-40,T-03,P-84542,16',16,0,first half,0,1
G-1650,WC-1994,M-1994-40,T-61,P-54322,18',18,0,first half,0,0
G-1651,WC-1994,M-1994-40,T-61,P-30739,58',58,0,second half,0,0
G-1652,WC-1994,M-1994-40,T-03,P-07031,75',75,0,second half,0,0
G-1653,WC-1994,M-1994-41,T-48,P-22409,11',11,0,first half,0,0
G-1654,WC-1994,M-1994-41,T-48,P-27957,41',41,0,first half,0,0
G-1655,WC-1994,M-1994-42,T-09,P-68671,72',72,0,second half,0,0
G-1656,WC-1994,M-1994-43,T-50,P-22820,25',25,0,first half,0,0
G-1657,WC-1994,M-1994-43,T-41,P-78756,88',88,0,second half,0,0
G-1658,WC-1994,M-1994-43,T-41,P-78756,102',102,0,"extra time, first half",0,1
